Date,Rate,Change
5/28/18,1.6250,0.0000
5/29/18,1.6250,0.0000
5/30/18,1.6250,0.0000
5/31/18,1.6250,0.0000
6/1/18,1.6250,0.0000
6/4/18,1.6250,0.0000
6/5/18,1.6250,0.0000
6/6/18,1.6250,0.0000
6/7/18,1.6250,0.0000
6/8/18,1.6250,0.0000
6/11/18,1.6250,0.0000
6/12/18,1.6250,0.0000
6/13/18,1.6250,0.0000
6/14/18,1.8750,0.2500
6/15/18,1.8750,0.0000
6/18/18,1.8750,0.0000
6/19/18,1.8750,0.0000
6/20/18,1.8750,0.0000
6/21/18,1.8750,0.0000
6/22/18,1.8750,0.0000
6/25/18,1.8750,0.0000
6/26/18,1.8750,0.0000
6/27/18,1.8750,0.0000
6/28/18,1.8750,0.0000
6/29/18,1.8750,0.0000
7/2/18,1.8750,0.0000
7/3/18,1.8750,0.0000
7/4/18,1.8750,0.0000
7/5/18,1.8750,0.0000
7/6/18,1.8750,0.0000
7/9/18,1.8750,0.0000
7/10/18,1.8750,0.0000
7/11/18,1.8750,0.0000
7/12/18,1.8750,0.0000
7/13/18,1.8750,0.0000
7/16/18,1.8750,0.0000
7/17/18,1.8750,0.0000
7/18/18,1.8750,0.0000
7/19/18,1.8750,0.0000
7/20/18,1.8750,0.0000
7/23/18,1.8750,0.0000
7/24/18,1.8750,0.0000
7/25/18,1.8750,0.0000
7/26/18,1.8750,0.0000
7/27/18,1.8750,0.0000
7/30/18,1.8750,0.0000
7/31/18,1.8750,0.0000
8/1/18,1.8750,0.0000
8/2/18,1.8750,0.0000
8/3/18,1.8750,0.0000
8/6/18,1.8750,0.0000
8/7/18,1.8750,0.0000
8/8/18,1.8750,0.0000
8/9/18,1.8750,0.0000
8/10/18,1.8750,0.0000
8/13/18,1.8750,0.0000
8/14/18,1.8750,0.0000
8/15/18,1.8750,0.0000
8/16/18,1.8750,0.0000
8/17/18,1.8750,0.0000
8/20/18,1.8750,0.0000
8/21/18,1.8750,0.0000
8/22/18,1.8750,0.0000
8/23/18,1.8750,0.0000
8/24/18,1.8750,0.0000
8/27/18,1.8750,0.0000
8/28/18,1.8750,0.0000
8/29/18,1.8750,0.0000
8/30/18,1.8750,0.0000
8/31/18,1.8750,0.0000
9/3/18,1.8750,0.0000
9/4/18,1.8750,0.0000
9/5/18,1.8750,0.0000
9/6/18,1.8750,0.0000
9/7/18,1.8750,0.0000
9/10/18,1.8750,0.0000
9/11/18,1.8750,0.0000
9/12/18,1.8750,0.0000
9/13/18,1.8750,0.0000
9/14/18,1.8750,0.0000
9/17/18,1.8750,0.0000
9/18/18,1.8750,0.0000
9/19/18,1.8750,0.0000
9/20/18,1.8750,0.0000
9/21/18,1.8750,0.0000
9/24/18,1.8750,0.0000
9/25/18,1.8750,0.0000
9/26/18,1.8750,0.0000
9/27/18,2.1250,0.2500
9/28/18,2.1250,0.0000
10/1/18,2.1250,0.0000
10/2/18,2.1250,0.0000
10/3/18,2.1250,0.0000
10/4/18,2.1250,0.0000
10/5/18,2.1250,0.0000
10/8/18,2.1250,0.0000
10/9/18,2.1250,0.0000
10/10/18,2.1250,0.0000
10/11/18,2.1250,0.0000
10/12/18,2.1250,0.0000
10/15/18,2.1250,0.0000
10/16/18,2.1250,0.0000
10/17/18,2.1250,0.0000
10/18/18,2.1250,0.0000
10/19/18,2.1250,0.0000
10/22/18,2.1250,0.0000
10/23/18,2.1250,0.0000
10/24/18,2.1250,0.0000
10/25/18,2.1250,0.0000
10/26/18,2.1250,0.0000
10/29/18,2.1250,0.0000
10/30/18,2.1250,0.0000
10/31/18,2.1250,0.0000
11/1/18,2.1250,0.0000
11/2/18,2.1250,0.0000
11/5/18,2.1250,0.0000
11/6/18,2.1250,0.0000
11/7/18,2.1250,0.0000
11/8/18,2.1250,0.0000
11/9/18,2.1250,0.0000
11/12/18,2.1250,0.0000
11/13/18,2.1250,0.0000
11/14/18,2.1250,0.0000
11/15/18,2.1250,0.0000
11/16/18,2.1250,0.0000
11/19/18,2.1250,0.0000
11/20/18,2.1250,0.0000
11/21/18,2.1250,0.0000
11/22/18,2.1250,0.0000
11/23/18,2.1250,0.0000
11/26/18,2.1250,0.0000
11/27/18,2.1250,0.0000
11/28/18,2.1250,0.0000
11/29/18,2.1250,0.0000
11/30/18,2.1250,0.0000
12/3/18,2.1250,0.0000
12/4/18,2.1250,0.0000
12/5/18,2.1250,0.0000
12/6/18,2.1250,0.0000
12/7/18,2.1250,0.0000
12/10/18,2.1250,0.0000
12/11/18,2.1250,0.0000
12/12/18,2.1250,0.0000
12/13/18,2.1250,0.0000
12/14/18,2.1250,0.0000
12/17/18,2.1250,0.0000
12/18/18,2.1250,0.0000
12/19/18,2.1250,0.0000
12/20/18,2.3750,0.2500
12/21/18,2.3750,0.0000
12/24/18,2.3750,0.0000
12/25/18,2.3750,0.0000
12/26/18,2.3750,0.0000
12/27/18,2.3750,0.0000
12/28/18,2.3750,0.0000
12/31/18,2.3750,0.0000
1/1/19,2.3750,0.0000
1/2/19,2.3750,0.0000
1/3/19,2.3750,0.0000
1/4/19,2.3750,0.0000
1/7/19,2.3750,0.0000
1/8/19,2.3750,0.0000
1/9/19,2.3750,0.0000
1/10/19,2.3750,0.0000
1/11/19,2.3750,0.0000
1/14/19,2.3750,0.0000
1/15/19,2.3750,0.0000
1/16/19,2.3750,0.0000
1/17/19,2.3750,0.0000
1/18/19,2.3750,0.0000
1/21/19,2.3750,0.0000
1/22/19,2.3750,0.0000
1/23/19,2.3750,0.0000
1/24/19,2.3750,0.0000
1/25/19,2.3750,0.0000
1/28/19,2.3750,0.0000
1/29/19,2.3750,0.0000
1/30/19,2.3750,0.0000
1/31/19,2.3750,0.0000
2/1/19,2.3750,0.0000
2/4/19,2.3750,0.0000
2/5/19,2.3750,0.0000
2/6/19,2.3750,0.0000
2/7/19,2.3750,0.0000
2/8/19,2.3750,0.0000
2/11/19,2.3750,0.0000
2/12/19,2.3750,0.0000
2/13/19,2.3750,0.0000
2/14/19,2.3750,0.0000
2/15/19,2.3750,0.0000
2/18/19,2.3750,0.0000
2/19/19,2.3750,0.0000
2/20/19,2.3750,0.0000
2/21/19,2.3750,0.0000
2/22/19,2.3750,0.0000
2/25/19,2.3750,0.0000
2/26/19,2.3750,0.0000
2/27/19,2.3750,0.0000
2/28/19,2.3750,0.0000
3/1/19,2.3750,0.0000
3/4/19,2.3750,0.0000
3/5/19,2.3750,0.0000
3/6/19,2.3750,0.0000
3/7/19,2.3750,0.0000
3/8/19,2.3750,0.0000
3/11/19,2.3750,0.0000
3/12/19,2.3750,0.0000
3/13/19,2.3750,0.0000
3/14/19,2.3750,0.0000
3/15/19,2.3750,0.0000
3/18/19,2.3750,0.0000
3/19/19,2.3750,0.0000
3/20/19,2.3750,0.0000
3/21/19,2.3750,0.0000
3/22/19,2.3750,0.0000
3/25/19,2.3750,0.0000
3/26/19,2.3750,0.0000
3/27/19,2.3750,0.0000
3/28/19,2.3750,0.0000
3/29/19,2.3750,0.0000
4/1/19,2.3750,0.0000
4/2/19,2.3750,0.0000
4/3/19,2.3750,0.0000
4/4/19,2.3750,0.0000
4/5/19,2.3750,0.0000
4/8/19,2.3750,0.0000
4/9/19,2.3750,0.0000
4/10/19,2.3750,0.0000
4/11/19,2.3750,0.0000
4/12/19,2.3750,0.0000
4/15/19,2.3750,0.0000
4/16/19,2.3750,0.0000
4/17/19,2.3750,0.0000
4/18/19,2.3750,0.0000
4/19/19,2.3750,0.0000
4/22/19,2.3750,0.0000
4/23/19,2.3750,0.0000
4/24/19,2.3750,0.0000
4/25/19,2.3750,0.0000
4/26/19,2.3750,0.0000
4/29/19,2.3750,0.0000
4/30/19,2.3750,0.0000
5/1/19,2.3750,0.0000
5/2/19,2.3750,0.0000
5/3/19,2.3750,0.0000
5/6/19,2.3750,0.0000
5/7/19,2.3750,0.0000
5/8/19,2.3750,0.0000
5/9/19,2.3750,0.0000
5/10/19,2.3750,0.0000
5/13/19,2.3750,0.0000
5/14/19,2.3750,0.0000
5/15/19,2.3750,0.0000
5/16/19,2.3750,0.0000
5/17/19,2.3750,0.0000
5/20/19,2.3750,0.0000
5/21/19,2.3750,0.0000
5/22/19,2.3750,0.0000
5/23/19,2.3750,0.0000
5/24/19,2.3750,0.0000
5/27/19,2.3750,0.0000
5/28/19,2.3750,0.0000
5/29/19,2.3750,0.0000
5/30/19,2.3750,0.0000
5/31/19,2.3750,0.0000
6/3/19,2.3750,0.0000
6/4/19,2.3750,0.0000
6/5/19,2.3750,0.0000
6/6/19,2.3750,0.0000
6/7/19,2.3750,0.0000
6/10/19,2.3750,0.0000
6/11/19,2.3750,0.0000
6/12/19,2.3750,0.0000
6/13/19,2.3750,0.0000
6/14/19,2.3750,0.0000
6/17/19,2.3750,0.0000
6/18/19,2.3750,0.0000
6/19/19,2.3750,0.0000
6/20/19,2.3750,0.0000
6/21/19,2.3750,0.0000
6/24/19,2.3750,0.0000
6/25/19,2.3750,0.0000
6/26/19,2.3750,0.0000
6/27/19,2.3750,0.0000
6/28/19,2.3750,0.0000
7/1/19,2.3750,0.0000
7/2/19,2.3750,0.0000
7/3/19,2.3750,0.0000
7/4/19,2.3750,0.0000
7/5/19,2.3750,0.0000
7/8/19,2.3750,0.0000
7/9/19,2.3750,0.0000
7/10/19,2.3750,0.0000
7/11/19,2.3750,0.0000
7/12/19,2.3750,0.0000
7/15/19,2.3750,0.0000
7/16/19,2.3750,0.0000
7/17/19,2.3750,0.0000
7/18/19,2.3750,0.0000
7/19/19,2.3750,0.0000
7/22/19,2.3750,0.0000
7/23/19,2.3750,0.0000
7/24/19,2.3750,0.0000
7/25/19,2.3750,0.0000
7/26/19,2.3750,0.0000
7/29/19,2.3750,0.0000
7/30/19,2.3750,0.0000
7/31/19,2.3750,0.0000
8/1/19,2.3750,0.0000
8/2/19,2.1250,-0.2500
8/5/19,2.1250,0.0000
8/6/19,2.1250,0.0000
8/7/19,2.1250,0.0000
8/8/19,2.1250,0.0000
8/9/19,2.1250,0.0000
8/12/19,2.1250,0.0000
8/13/19,2.1250,0.0000
8/14/19,2.1250,0.0000
8/15/19,2.1250,0.0000
8/16/19,2.1250,0.0000
8/19/19,2.1250,0.0000
8/20/19,2.1250,0.0000
8/21/19,2.1250,0.0000
8/22/19,2.1250,0.0000
8/23/19,2.1250,0.0000
8/26/19,2.1250,0.0000
8/27/19,2.1250,0.0000
8/28/19,2.1250,0.0000
8/29/19,2.1250,0.0000
8/30/19,2.1250,0.0000
9/2/19,2.1250,0.0000
9/3/19,2.1250,0.0000
9/4/19,2.1250,0.0000
9/5/19,2.1250,0.0000
9/6/19,2.1250,0.0000
9/9/19,2.1250,0.0000
9/10/19,2.1250,0.0000
9/11/19,2.1250,0.0000
9/12/19,2.1250,0.0000
9/13/19,2.1250,0.0000
9/16/19,2.1250,0.0000
9/17/19,2.1250,0.0000
9/18/19,2.1250,0.0000
9/19/19,1.8750,-0.2500
9/20/19,1.8750,0.0000
9/23/19,1.8750,0.0000
9/24/19,1.8750,0.0000
9/25/19,1.8750,0.0000
9/26/19,1.8750,0.0000
9/27/19,1.8750,0.0000
9/30/19,1.8750,0.0000
10/1/19,1.8750,0.0000
10/2/19,1.8750,0.0000
10/3/19,1.8750,0.0000
10/4/19,1.8750,0.0000
10/7/19,1.8750,0.0000
10/8/19,1.8750,0.0000
10/9/19,1.8750,0.0000
10/10/19,1.8750,0.0000
10/11/19,1.8750,0.0000
10/14/19,1.8750,0.0000
10/15/19,1.8750,0.0000
10/16/19,1.8750,0.0000
10/17/19,1.8750,0.0000
10/18/19,1.8750,0.0000
10/21/19,1.8750,0.0000
10/22/19,1.8750,0.0000
10/23/19,1.8750,0.0000
10/24/19,1.8750,0.0000
10/25/19,1.8750,0.0000
10/28/19,1.8750,0.0000
10/29/19,1.8750,0.0000
10/30/19,1.8750,0.0000
10/31/19,1.6250,-0.2500
11/1/19,1.6250,0.0000
11/4/19,1.6250,0.0000
11/5/19,1.6250,0.0000
11/6/19,1.6250,0.0000
11/7/19,1.6250,0.0000
11/8/19,1.6250,0.0000
11/11/19,1.6250,0.0000
11/12/19,1.6250,0.0000
11/13/19,1.6250,0.0000
11/14/19,1.6250,0.0000
11/15/19,1.6250,0.0000
11/18/19,1.6250,0.0000
11/19/19,1.6250,0.0000
11/20/19,1.6250,0.0000
11/21/19,1.6250,0.0000
11/22/19,1.6250,0.0000
11/25/19,1.6250,0.0000
11/26/19,1.6250,0.0000
11/27/19,1.6250,0.0000
11/28/19,1.6250,0.0000
11/29/19,1.6250,0.0000
12/2/19,1.6250,0.0000
12/3/19,1.6250,0.0000
12/4/19,1.6250,0.0000
12/5/19,1.6250,0.0000
12/6/19,1.6250,0.0000
12/9/19,1.6250,0.0000
12/10/19,1.6250,0.0000
12/11/19,1.6250,0.0000
12/12/19,1.6250,0.0000
12/13/19,1.6250,0.0000
12/16/19,1.6250,0.0000
12/17/19,1.6250,0.0000
12/18/19,1.6250,0.0000
12/19/19,1.6250,0.0000
12/20/19,1.6250,0.0000
12/23/19,1.6250,0.0000
12/24/19,1.6250,0.0000
12/25/19,1.6250,0.0000
12/26/19,1.6250,0.0000
12/27/19,1.6250,0.0000
12/30/19,1.6250,0.0000
12/31/19,1.6250,0.0000
1/1/20,1.6250,0.0000
1/2/20,1.6250,0.0000
1/3/20,1.6250,0.0000
1/6/20,1.6250,0.0000
1/7/20,1.6250,0.0000
1/8/20,1.6250,0.0000
1/9/20,1.6250,0.0000
1/10/20,1.6250,0.0000
1/13/20,1.6250,0.0000
1/14/20,1.6250,0.0000
1/15/20,1.6250,0.0000
1/16/20,1.6250,0.0000
1/17/20,1.6250,0.0000
1/20/20,1.6250,0.0000
1/21/20,1.6250,0.0000
1/22/20,1.6250,0.0000
1/23/20,1.6250,0.0000
1/24/20,1.6250,0.0000
1/27/20,1.6250,0.0000
1/28/20,1.6250,0.0000
1/29/20,1.6250,0.0000
1/30/20,1.6250,0.0000
1/31/20,1.6250,0.0000
2/3/20,1.6250,0.0000
2/4/20,1.6250,0.0000
2/5/20,1.6250,0.0000
2/6/20,1.6250,0.0000
2/7/20,1.6250,0.0000
2/10/20,1.6250,0.0000
2/11/20,1.6250,0.0000
2/12/20,1.6250,0.0000
2/13/20,1.6250,0.0000
2/14/20,1.6250,0.0000
2/17/20,1.6250,0.0000
2/18/20,1.6250,0.0000
2/19/20,1.6250,0.0000
2/20/20,1.6250,0.0000
2/21/20,1.6250,0.0000
2/24/20,1.6250,0.0000
2/25/20,1.6250,0.0000
2/26/20,1.6250,0.0000
2/27/20,1.6250,0.0000
2/28/20,1.6250,0.0000
3/2/20,1.6250,0.0000
3/3/20,1.6250,0.0000
3/4/20,1.1250,-0.5000
3/5/20,1.1250,0.0000
3/6/20,1.1250,0.0000
3/9/20,1.1250,0.0000
3/10/20,1.1250,0.0000
3/11/20,1.1250,0.0000
3/12/20,1.1250,0.0000
3/13/20,1.1250,0.0000
3/16/20,0.1250,-1.0000
3/17/20,0.1250,0.0000
3/18/20,0.1250,0.0000
3/19/20,0.1250,0.0000
3/20/20,0.1250,0.0000
3/23/20,0.1250,0.0000
3/24/20,0.1250,0.0000
3/25/20,0.1250,0.0000
3/26/20,0.1250,0.0000
3/27/20,0.1250,0.0000
3/30/20,0.1250,0.0000
3/31/20,0.1250,0.0000
4/1/20,0.1250,0.0000
4/2/20,0.1250,0.0000
4/3/20,0.1250,0.0000
4/6/20,0.1250,0.0000
4/7/20,0.1250,0.0000
4/8/20,0.1250,0.0000
4/9/20,0.1250,0.0000
4/10/20,0.1250,0.0000
4/13/20,0.1250,0.0000
4/14/20,0.1250,0.0000
4/15/20,0.1250,0.0000
4/16/20,0.1250,0.0000
4/17/20,0.1250,0.0000
4/20/20,0.1250,0.0000
4/21/20,0.1250,0.0000
4/22/20,0.1250,0.0000
4/23/20,0.1250,0.0000
4/24/20,0.1250,0.0000
4/27/20,0.1250,0.0000
4/28/20,0.1250,0.0000
4/29/20,0.1250,0.0000
4/30/20,0.1250,0.0000
5/1/20,0.1250,0.0000
5/4/20,0.1250,0.0000
5/5/20,0.1250,0.0000
5/6/20,0.1250,0.0000
5/7/20,0.1250,0.0000
5/8/20,0.1250,0.0000
5/11/20,0.1250,0.0000
5/12/20,0.1250,0.0000
5/13/20,0.1250,0.0000
5/14/20,0.1250,0.0000
5/15/20,0.1250,0.0000
5/18/20,0.1250,0.0000
5/19/20,0.1250,0.0000
5/20/20,0.1250,0.0000
5/21/20,0.1250,0.0000
5/22/20,0.1250,0.0000
5/25/20,0.1250,0.0000
5/26/20,0.1250,0.0000
5/27/20,0.1250,0.0000
5/28/20,0.1250,0.0000
5/29/20,0.1250,0.0000
6/1/20,0.1250,0.0000
6/2/20,0.1250,0.0000
6/3/20,0.1250,0.0000
6/4/20,0.1250,0.0000
6/5/20,0.1250,0.0000
6/8/20,0.1250,0.0000
6/9/20,0.1250,0.0000
6/10/20,0.1250,0.0000
6/11/20,0.1250,0.0000
6/12/20,0.1250,0.0000
6/15/20,0.1250,0.0000
6/16/20,0.1250,0.0000
6/17/20,0.1250,0.0000
6/18/20,0.1250,0.0000
6/19/20,0.1250,0.0000
6/22/20,0.1250,0.0000
6/23/20,0.1250,0.0000
6/24/20,0.1250,0.0000
6/25/20,0.1250,0.0000
6/26/20,0.1250,0.0000
6/29/20,0.1250,0.0000
6/30/20,0.1250,0.0000
7/1/20,0.1250,0.0000
7/2/20,0.1250,0.0000
7/3/20,0.1250,0.0000
7/6/20,0.1250,0.0000
7/7/20,0.1250,0.0000
7/8/20,0.1250,0.0000
7/9/20,0.1250,0.0000
7/10/20,0.1250,0.0000
7/13/20,0.1250,0.0000
7/14/20,0.1250,0.0000
7/15/20,0.1250,0.0000
7/16/20,0.1250,0.0000
7/17/20,0.1250,0.0000
7/20/20,0.1250,0.0000
7/21/20,0.1250,0.0000
7/22/20,0.1250,0.0000
7/23/20,0.1250,0.0000
7/24/20,0.1250,0.0000
7/27/20,0.1250,0.0000
7/28/20,0.1250,0.0000
7/29/20,0.1250,0.0000
7/30/20,0.1250,0.0000
7/31/20,0.1250,0.0000
8/3/20,0.1250,0.0000
8/4/20,0.1250,0.0000
8/5/20,0.1250,0.0000
8/6/20,0.1250,0.0000
8/7/20,0.1250,0.0000
8/10/20,0.1250,0.0000
8/11/20,0.1250,0.0000
8/12/20,0.1250,0.0000
8/13/20,0.1250,0.0000
8/14/20,0.1250,0.0000
8/17/20,0.1250,0.0000
8/18/20,0.1250,0.0000
8/19/20,0.1250,0.0000
8/20/20,0.1250,0.0000
8/21/20,0.1250,0.0000
8/24/20,0.1250,0.0000
8/25/20,0.1250,0.0000
8/26/20,0.1250,0.0000
8/27/20,0.1250,0.0000
8/28/20,0.1250,0.0000
8/31/20,0.1250,0.0000
9/1/20,0.1250,0.0000
9/2/20,0.1250,0.0000
9/3/20,0.1250,0.0000
9/4/20,0.1250,0.0000
9/7/20,0.1250,0.0000
9/8/20,0.1250,0.0000
9/9/20,0.1250,0.0000
9/10/20,0.1250,0.0000
9/11/20,0.1250,0.0000
9/14/20,0.1250,0.0000
9/15/20,0.1250,0.0000
9/16/20,0.1250,0.0000
9/17/20,0.1250,0.0000
9/18/20,0.1250,0.0000
9/21/20,0.1250,0.0000
9/22/20,0.1250,0.0000
9/23/20,0.1250,0.0000
9/24/20,0.1250,0.0000
9/25/20,0.1250,0.0000
9/28/20,0.1250,0.0000
9/29/20,0.1250,0.0000
9/30/20,0.1250,0.0000
10/1/20,0.1250,0.0000
10/2/20,0.1250,0.0000
10/5/20,0.1250,0.0000
10/6/20,0.1250,0.0000
10/7/20,0.1250,0.0000
10/8/20,0.1250,0.0000
10/9/20,0.1250,0.0000
10/12/20,0.1250,0.0000
10/13/20,0.1250,0.0000
10/14/20,0.1250,0.0000
10/15/20,0.1250,0.0000
10/16/20,0.1250,0.0000
10/19/20,0.1250,0.0000
10/20/20,0.1250,0.0000
10/21/20,0.1250,0.0000
10/22/20,0.1250,0.0000
10/23/20,0.1250,0.0000
10/26/20,0.1250,0.0000
10/27/20,0.1250,0.0000
10/28/20,0.1250,0.0000
10/29/20,0.1250,0.0000
10/30/20,0.1250,0.0000
11/2/20,0.1250,0.0000
11/3/20,0.1250,0.0000
11/4/20,0.1250,0.0000
11/5/20,0.1250,0.0000
11/6/20,0.1250,0.0000
11/9/20,0.1250,0.0000
11/10/20,0.1250,0.0000
11/11/20,0.1250,0.0000
11/12/20,0.1250,0.0000
11/13/20,0.1250,0.0000
11/16/20,0.1250,0.0000
11/17/20,0.1250,0.0000
11/18/20,0.1250,0.0000
11/19/20,0.1250,0.0000
11/20/20,0.1250,0.0000
11/23/20,0.1250,0.0000
11/24/20,0.1250,0.0000
11/25/20,0.1250,0.0000
11/26/20,0.1250,0.0000
11/27/20,0.1250,0.0000
11/30/20,0.1250,0.0000
12/1/20,0.1250,0.0000
12/2/20,0.1250,0.0000
12/3/20,0.1250,0.0000
12/4/20,0.1250,0.0000
12/7/20,0.1250,0.0000
12/8/20,0.1250,0.0000
12/9/20,0.1250,0.0000
12/10/20,0.1250,0.0000
12/11/20,0.1250,0.0000
12/14/20,0.1250,0.0000
12/15/20,0.1250,0.0000
12/16/20,0.1250,0.0000
12/17/20,0.1250,0.0000
12/18/20,0.1250,0.0000
12/21/20,0.1250,0.0000
12/22/20,0.1250,0.0000
12/23/20,0.1250,0.0000
12/24/20,0.1250,0.0000
12/25/20,0.1250,0.0000
12/28/20,0.1250,0.0000
12/29/20,0.1250,0.0000
12/30/20,0.1250,0.0000
12/31/20,0.1250,0.0000
1/1/21,0.1250,0.0000
1/4/21,0.1250,0.0000
1/5/21,0.1250,0.0000
1/6/21,0.1250,0.0000
1/7/21,0.1250,0.0000
1/8/21,0.1250,0.0000
1/11/21,0.1250,0.0000
1/12/21,0.1250,0.0000
1/13/21,0.1250,0.0000
1/14/21,0.1250,0.0000
1/15/21,0.1250,0.0000
1/18/21,0.1250,0.0000
1/19/21,0.1250,0.0000
1/20/21,0.1250,0.0000
1/21/21,0.1250,0.0000
1/22/21,0.1250,0.0000
1/25/21,0.1250,0.0000
1/26/21,0.1250,0.0000
1/27/21,0.1250,0.0000
1/28/21,0.1250,0.0000
1/29/21,0.1250,0.0000
2/1/21,0.1250,0.0000
2/2/21,0.1250,0.0000
2/3/21,0.1250,0.0000
2/4/21,0.1250,0.0000
2/5/21,0.1250,0.0000
2/8/21,0.1250,0.0000
2/9/21,0.1250,0.0000
2/10/21,0.1250,0.0000
2/11/21,0.1250,0.0000
2/12/21,0.1250,0.0000
2/15/21,0.1250,0.0000
2/16/21,0.1250,0.0000
2/17/21,0.1250,0.0000
2/18/21,0.1250,0.0000
2/19/21,0.1250,0.0000
2/22/21,0.1250,0.0000
2/23/21,0.1250,0.0000
2/24/21,0.1250,0.0000
2/25/21,0.1250,0.0000
2/26/21,0.1250,0.0000
3/1/21,0.1250,0.0000
3/2/21,0.1250,0.0000
3/3/21,0.1250,0.0000
3/4/21,0.1250,0.0000
3/5/21,0.1250,0.0000
3/8/21,0.1250,0.0000
3/9/21,0.1250,0.0000
3/10/21,0.1250,0.0000
3/11/21,0.1250,0.0000
3/12/21,0.1250,0.0000
3/15/21,0.1250,0.0000
3/16/21,0.1250,0.0000
3/17/21,0.1250,0.0000
3/18/21,0.1250,0.0000
3/19/21,0.1250,0.0000
3/22/21,0.1250,0.0000
3/23/21,0.1250,0.0000
3/24/21,0.1250,0.0000
3/25/21,0.1250,0.0000
3/26/21,0.1250,0.0000
3/29/21,0.1250,0.0000
3/30/21,0.1250,0.0000
3/31/21,0.1250,0.0000
4/1/21,0.1250,0.0000
4/2/21,0.1250,0.0000
4/5/21,0.1250,0.0000
4/6/21,0.1250,0.0000
4/7/21,0.1250,0.0000
4/8/21,0.1250,0.0000
4/9/21,0.1250,0.0000
4/12/21,0.1250,0.0000
4/13/21,0.1250,0.0000
4/14/21,0.1250,0.0000
4/15/21,0.1250,0.0000
4/16/21,0.1250,0.0000
4/19/21,0.1250,0.0000
4/20/21,0.1250,0.0000
4/21/21,0.1250,0.0000
4/22/21,0.1250,0.0000
4/23/21,0.1250,0.0000
4/26/21,0.1250,0.0000
4/27/21,0.1250,0.0000
4/28/21,0.1250,0.0000
4/29/21,0.1250,0.0000
4/30/21,0.1250,0.0000
5/3/21,0.1250,0.0000
5/4/21,0.1250,0.0000
5/5/21,0.1250,0.0000
5/6/21,0.1250,0.0000
5/7/21,0.1250,0.0000
5/10/21,0.1250,0.0000
5/11/21,0.1250,0.0000
5/12/21,0.1250,0.0000
5/13/21,0.1250,0.0000
5/14/21,0.1250,0.0000
5/17/21,0.1250,0.0000
5/18/21,0.1250,0.0000
5/19/21,0.1250,0.0000
5/20/21,0.1250,0.0000
5/21/21,0.1250,0.0000
5/24/21,0.1250,0.0000
5/25/21,0.1250,0.0000
5/26/21,0.1250,0.0000
5/27/21,0.1250,0.0000
5/28/21,0.1250,0.0000
5/31/21,0.1250,0.0000
6/1/21,0.1250,0.0000
6/2/21,0.1250,0.0000
6/3/21,0.1250,0.0000
6/4/21,0.1250,0.0000
6/7/21,0.1250,0.0000
6/8/21,0.1250,0.0000
6/9/21,0.1250,0.0000
6/10/21,0.1250,0.0000
6/11/21,0.1250,0.0000
6/14/21,0.1250,0.0000
6/15/21,0.1250,0.0000
6/16/21,0.1250,0.0000
6/17/21,0.1250,0.0000
6/18/21,0.1250,0.0000
6/21/21,0.1250,0.0000
6/22/21,0.1250,0.0000
6/23/21,0.1250,0.0000
6/24/21,0.1250,0.0000
6/25/21,0.1250,0.0000
6/28/21,0.1250,0.0000
6/29/21,0.1250,0.0000
6/30/21,0.1250,0.0000
7/1/21,0.1250,0.0000
7/2/21,0.1250,0.0000
7/5/21,0.1250,0.0000
7/6/21,0.1250,0.0000
7/7/21,0.1250,0.0000
7/8/21,0.1250,0.0000
7/9/21,0.1250,0.0000
7/12/21,0.1250,0.0000
7/13/21,0.1250,0.0000
7/14/21,0.1250,0.0000
7/15/21,0.1250,0.0000
7/16/21,0.1250,0.0000
7/19/21,0.1250,0.0000
7/20/21,0.1250,0.0000
7/21/21,0.1250,0.0000
7/22/21,0.1250,0.0000
7/23/21,0.1250,0.0000
7/26/21,0.1250,0.0000
7/27/21,0.1250,0.0000
7/28/21,0.1250,0.0000
7/29/21,0.1250,0.0000
7/30/21,0.1250,0.0000
8/2/21,0.1250,0.0000
8/3/21,0.1250,0.0000
8/4/21,0.1250,0.0000
8/5/21,0.1250,0.0000
8/6/21,0.1250,0.0000
8/9/21,0.1250,0.0000
8/10/21,0.1250,0.0000
8/11/21,0.1250,0.0000
8/12/21,0.1250,0.0000
8/13/21,0.1250,0.0000
8/16/21,0.1250,0.0000
8/17/21,0.1250,0.0000
8/18/21,0.1250,0.0000
8/19/21,0.1250,0.0000
8/20/21,0.1250,0.0000
8/23/21,0.1250,0.0000
8/24/21,0.1250,0.0000
8/25/21,0.1250,0.0000
8/26/21,0.1250,0.0000
8/27/21,0.1250,0.0000
8/30/21,0.1250,0.0000
8/31/21,0.1250,0.0000
9/1/21,0.1250,0.0000
9/2/21,0.1250,0.0000
9/3/21,0.1250,0.0000
9/6/21,0.1250,0.0000
9/7/21,0.1250,0.0000
9/8/21,0.1250,0.0000
9/9/21,0.1250,0.0000
9/10/21,0.1250,0.0000
9/13/21,0.1250,0.0000
9/14/21,0.1250,0.0000
9/15/21,0.1250,0.0000
9/16/21,0.1250,0.0000
9/17/21,0.1250,0.0000
9/20/21,0.1250,0.0000
9/21/21,0.1250,0.0000
9/22/21,0.1250,0.0000
9/23/21,0.1250,0.0000
9/24/21,0.1250,0.0000
9/27/21,0.1250,0.0000
9/28/21,0.1250,0.0000
9/29/21,0.1250,0.0000
9/30/21,0.1250,0.0000
